source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
Aston_Villa Fulham 1 0 0 0 0
Aston_Villa Bristol_City 0 0 0 1 1
Aston_Villa Luton_Town 0 0 0 0 1
Aston_Villa West_Brom 2 0 0 0 0
Aston_Villa Juventus 1 0 0 0 0
Aston_Villa SD_Eibar 0 0 1 0 0
Aston_Villa Coventry 1 0 0 0 0
Aston_Villa Huddersfield_Town 0 0 0 1 0
Aston_Villa AC_Fiorentina 0 0 0 2 0
Aston_Villa West_Ham 0 2 0 0 1
Aston_Villa Manchester_City 3 1 1 0 2
Aston_Villa Suderland 0 1 0 0 0
Aston_Villa Rennes 0 1 1 0 0
Aston_Villa Middlesbrough_FC 0 0 3 0 0
Aston_Villa Marseille 0 0 0 1 0
Aston_Villa Atalanta 0 0 0 1 0
Aston_Villa Rotherham 0 0 1 0 0
Aston_Villa Blackpool 1 0 1 0 0
Aston_Villa Crystal_Palace 0 1 0 0 0
Aston_Villa Watford_FC 0 1 0 0 0
Aston_Villa SC_Feyenoord 0 0 1 0 0
Aston_Villa Doncaster_Rovers 0 1 0 0 0
Aston_Villa Liverpool 0 1 1 0 0
Aston_Villa Bolton 1 1 0 0 0
Aston_Villa Alavés 0 0 0 0 1
Aston_Villa Burnley 0 0 2 0 0
Aston_Villa Newcastle 0 0 1 0 1
Aston_Villa Millwall 0 2 0 0 0
Aston_Villa Reading_FC 0 0 0 1 0
Aston_Villa Leeds 0 1 0 0 0
Aston_Villa Everton 0 0 1 0 0
Aston_Villa Stoke_City 1 1 1 0 1
Aston_Villa R._Strasbourg 0 0 0 0 1
Aston_Villa Leicester 0 0 1 0 0
Aston_Villa Swansea_City 0 0 1 0 0
Aston_Villa Derby 0 0 2 0 0
Atalanta AS_Roma 0 0 0 1 2
Atalanta Inter_Milan 0 1 0 2 0
Atalanta Chievo_Verona 0 1 1 0 0
Atalanta US_Salernitana 0 0 0 0 1
Atalanta Fortuna_Sittard 0 0 0 0 1
Atalanta UC_Sampdoria 0 0 1 0 0
Atalanta Genoa 1 1 1 2 1
Atalanta US_Sassuolo 0 1 1 0 0
Atalanta Empoli_FC 0 0 0 0 1
Atalanta US_Palermo 1 1 0 0 0
Atalanta Spezia_Calcio 0 0 0 0 1
Atalanta Napoli 1 0 1 0 0
Atalanta Manchester_City 0 0 0 0 1
Atalanta Hellas_Verona 0 0 0 1 0
Atalanta Torino_FC 1 1 2 0 0
Atalanta Sevilla_FC 0 0 0 0 1
Atalanta Udinese_Calcio 2 0 0 0 0
Atalanta Idel_Kazan 0 0 1 0 0
Atalanta Middlesbrough_FC 0 0 1 0 0
Atalanta Tottenham 0 0 0 0 1
Atalanta Juventus 0 3 2 1 0
Atalanta Milan 0 0 1 2 0
Atalanta Nottingham_Forest 0 0 0 0 1
Atalanta AC_Amiens 0 0 0 1 0
Atalanta SPAL 0 0 0 4 0
Atalanta Cagliari_Calcio 1 0 2 0 1
Atalanta AC_Cesena 0 0 2 0 0
Atalanta Bologna 0 0 0 0 1
Atalanta Leicester 0 0 1 0 1
Athletic Espanyol 0 0 0 1 0
Athletic Manchester_City 0 0 1 1 0
Athletic Getafe 0 0 0 1 0
Athletic Idel_Kazan 0 1 0 0 0
Athletic Fortuna_Sittard 0 0 0 0 1
Athletic Dep._La_Coruña 0 0 0 1 0
Athletic Brighton 0 1 0 0 0
Athletic Real_Madrid 0 0 0 1 0
Athletic Sporting_Gijón 0 0 1 0 0
Athletic Juventus 0 1 0 0 0
Athletic Chelsea 0 0 0 1 0
Athletic Girona 0 0 0 1 0
Athletic Bayern_Munich 0 1 0 0 0
Athletic Fulham 0 1 0 0 0
Athletic CD_Leganés 0 0 1 2 0
Athletic SD_Eibar 0 0 1 0 0
Atlético_Madrid St._Petersburg 0 0 0 1 0
Atlético_Madrid Getafe 0 1 0 1 0
Atlético_Madrid Espanyol 0 0 1 0 0
Atlético_Madrid RCD_Mallorca 1 1 0 0 0
Atlético_Madrid Borussia_Mönchengladbach 0 1 0 0 0
Atlético_Madrid FC_Köln 1 0 0 0 0
Atlético_Madrid Granada_CF 0 0 1 0 0
Atlético_Madrid Villarreal_CF 0 0 1 0 0
Atlético_Madrid Chelsea 0 0 2 0 0
Atlético_Madrid Benfica 1 2 1 0 0
Atlético_Madrid Juventus 0 0 1 0 0
Atlético_Madrid Hellas_Verona 0 0 0 1 1
Atlético_Madrid AS_Monaco 0 1 0 1 1
Atlético_Madrid Wolves_FC 0 0 1 2 0
Atlético_Madrid Real_Madrid 0 0 0 2 0
Atlético_Madrid Elche_CF 0 1 0 0 0
Atlético_Madrid SC_Braga 0 1 0 0 0
Atlético_Madrid Liverpool 1 0 0 0 0
Atlético_Madrid FC_Porto 0 0 1 1 0
Atlético_Madrid Inter_Milan 0 1 1 1 0
Atlético_Madrid Stuttgart 0 0 1 0 0
Atlético_Madrid AC_Fiorentina 0 0 1 0 0
Atlético_Madrid West_Brom 1 0 0 0 0
Atlético_Madrid Sporting_Gijón 2 0 0 0 0
Atlético_Madrid Recreativo_Huelva 1 0 0 0 0
Atlético_Madrid FC_Schalke_04 1 0 0 0 0
Atlético_Madrid Rayo_Vallecano 0 0 0 1 0
Atlético_Madrid Newcastle 0 0 1 1 1
Atlético_Madrid Barcelona 0 0 1 1 0
Atlético_Madrid Belenenses 0 0 0 1 0
Atlético_Madrid Tottenham 0 0 1 0 0
Atlético_Madrid Dep._La_Coruña 2 0 0 0 0
Atlético_Madrid CA_Osasuna 0 1 0 0 0
Atlético_Madrid Nottingham_Forest 0 0 0 0 1
Atlético_Madrid PSG 1 0 0 0 0
Atlético_Madrid CD_Málaga 1 0 0 0 0
Atlético_Madrid Swansea_City 0 0 1 0 0
Atlético_Madrid Real_Valladolid_CF 1 0 0 0 0
Atlético_Madrid Valencia 0 0 0 1 0
Atlético_Madrid Sevilla_FC 0 1 0 0 0
Atlético_Madrid Arsenal 0 0 0 0 1
Atlético_Madrid Athletic 0 0 1 0 0
Atlético_Madrid Manchester_City 0 3 0 1 0
Atlético_Madrid Everton 1 1 0 0 0
Atlético_Madrid Bayern_Munich 0 0 0 1 0
Atlético_Madrid Udinese_Calcio 0 0 0 0 1
Atlético_Madrid Wolfsburg 0 0 1 0 0
Atlético_Madrid Sporting 1 1 0 1 1
Barcelona CD_Málaga 0 0 1 0 0
Barcelona Leeds 0 0 0 0 1
Barcelona AS_Saint-Étienne 0 0 0 1 0
Barcelona Borussia_Dortmund 0 0 1 1 0
Barcelona KS_Samara 0 1 0 0 0
Barcelona Inter_Milan 1 0 0 0 1
Barcelona Idel_Kazan 0 0 1 0 0
Barcelona SD_Eibar 0 0 0 1 0
Barcelona Hamburger_SV 0 0 1 0 0
Barcelona Juventus 0 0 1 0 1
Barcelona AFC_Bournemouth 0 0 0 0 1
Barcelona CA_Osasuna 1 0 0 1 0
Barcelona St._Petersburg 0 0 0 1 0
Barcelona Chelsea 1 0 2 0 1
Barcelona US_Sassuolo 0 0 0 1 0
Barcelona Granada_CF 0 0 1 0 1
Barcelona AS_Roma 0 1 0 0 1
Barcelona Everton 0 0 1 3 0
Barcelona Tottenham 1 0 0 0 1
Barcelona Celta_de_Vigo 0 1 0 1 1
Barcelona Atlético_Madrid 0 1 0 0 2
Barcelona Villarreal_CF 1 0 2 0 0
Barcelona Real_Betis 0 0 0 2 1
Barcelona OGC_Nice 0 0 0 0 1
Barcelona AS_Monaco 1 1 0 0 0
Barcelona Manchester_City 2 0 1 0 0
Barcelona Dep._La_Coruña 0 0 1 0 0
Barcelona Stoke_City 0 0 2 0 0
Barcelona Wolves_FC 0 0 0 0 1
Barcelona Sporting 0 1 0 1 1
Barcelona PSG 0 1 0 1 2
Barcelona Watford_FC 0 0 0 1 1
Barcelona Arsenal 0 0 1 0 0
Barcelona Espanyol 0 0 0 0 1
Barcelona Sevilla_FC 0 1 0 2 1
Barcelona Valencia 0 0 1 1 0
Barcelona Getafe 0 0 0 0 2
Barcelona Bayern_Munich 0 1 0 0 0
Barcelona Milan 2 1 0 0 0
Barcelona Ajax 1 0 0 0 0
Barcelona Aston_Villa 0 0 0 0 1
Barnsley_FC Derby 1 1 0 0 0
Barnsley_FC Bolton 0 1 0 0 0
Barnsley_FC QPR 0 0 0 1 0
Barnsley_FC Sheff_Utd 3 0 1 0 0
Barnsley_FC Bristol_City 1 0 0 0 0
Barnsley_FC Charlton 0 1 0 0 0
Barnsley_FC Willem_II 1 0 0 0 0
Barnsley_FC Swansea_City 0 0 1 0 0
Barnsley_FC West_Brom 0 0 0 0 1
Barnsley_FC Plymouth 1 0 0 0 0
Barnsley_FC Wigan 0 0 0 1 0
Barnsley_FC Leeds 0 1 0 0 0
Barnsley_FC Brentford 0 0 0 1 0
Barnsley_FC FSV_Mainz 1 0 0 0 0
Barnsley_FC Aston_Villa 0 0 2 0 0
Barnsley_FC Norwich 0 1 0 1 0
Barnsley_FC West_Ham 0 1 0 0 0
Barnsley_FC Stoke_City 0 0 0 2 1
Barnsley_FC Everton 0 1 0 0 0
Barnsley_FC Ipswich_Town 0 0 1 0 0
Barnsley_FC Hull_City 0 0 0 1 0
Barnsley_FC Blackpool 0 2 0 0 0
Barnsley_FC Wolves_FC 1 0 0 0 0
Barnsley_FC Preston 1 0 0 0 0
Barnsley_FC Birmingham 0 0 0 1 0
Bayer_Leverkusen FC_Schalke_04 1 1 1 0 0
Bayer_Leverkusen SC_Freiburg 0 0 1 0 0
Bayer_Leverkusen RB_Leipzig 0 0 0 1 0
Bayer_Leverkusen Clermont_Foot 0 0 0 0 1
Bayer_Leverkusen VVV-Venlo 0 0 0 1 0
Bayer_Leverkusen Ajax 0 0 1 0 0
Bayer_Leverkusen FC_Augsburg 0 0 2 0 1
Bayer_Leverkusen Liverpool 0 1 1 0 0
Bayer_Leverkusen VfL_Bochum 1 0 0 0 0
Bayer_Leverkusen Wolfsburg 1 0 0 1 0
Bayer_Leverkusen Hamburger_SV 0 1 0 1 0
Bayer_Leverkusen Chelsea 0 1 0 0 1
Bayer_Leverkusen Borussia_Mönchengladbach 1 0 2 0 0
Bayer_Leverkusen FC_Nuremberg 0 1 0 0 0
Bayer_Leverkusen Borussia_Dortmund 0 0 1 2 0
Bayer_Leverkusen Real_Madrid 0 1 0 0 0
Bayer_Leverkusen Aston_Villa 0 0 0 0 1
Bayer_Leverkusen Milan 0 0 0 1 0
Bayer_Leverkusen FSV_Mainz 0 1 2 0 0
Bayer_Leverkusen AS_Monaco 0 0 0 1 1
Bayer_Leverkusen Tottenham 0 0 1 0 0
Bayer_Leverkusen FC_Groningen 0 0 0 1 0
Bayer_Leverkusen Juventus 0 1 0 0 0
Bayer_Leverkusen Stuttgart 0 1 0 0 0
Bayer_Leverkusen Hannover_96 1 0 0 0 0
Bayer_Leverkusen TSG_Hoffenheim 0 1 0 0 0
Bayer_Leverkusen Werder_Bremen 0 0 0 0 1
Bayer_Leverkusen West_Ham 0 0 0 1 0
Bayer_Leverkusen Arsenal 0 0 0 1 0
Bayer_Leverkusen E._Frankfurt 2 1 1 2 1
Bayer_Leverkusen Everton 0 0 0 0 1
Bayer_Leverkusen FC_Porto 0 0 0 0 1
Bayer_Leverkusen F._Düsseldorf 0 1 0 0 0
Bayer_Leverkusen Stoke_City 0 0 1 0 0
Bayer_Leverkusen Lokomotiv_Moscow 0 0 0 0 1
Bayer_Leverkusen Hellas_Verona 0 0 0 0 1
Bayer_Leverkusen Hertha_BSC 0 0 1 0 0
Bayer_Leverkusen Greuther_Fürth 0 1 0 0 0
Bayern_Munich Sporting 0 1 0 0 0
Bayern_Munich Bayer_Leverkusen 0 1 0 0 0
Bayern_Munich FC_Augsburg 0 0 0 1 0
Bayern_Munich Chievo_Verona 0 0 0 1 0
Bayern_Munich E._Frankfurt 1 0 0 0 0
Bayern_Munich St._Petersburg 0 1 0 0 0
Bayern_Munich Werder_Bremen 1 2 0 1 0
Bayern_Munich Suderland 0 0 1 0 0
Bayern_Munich Genoa 1 0 0 0 0
Bayern_Munich Excelsior 0 0 0 0 1
Bayern_Munich FC_Girondins_Bordeaux 0 0 1 0 0
Bayern_Munich Manchester_City 0 0 1 0 0
Bayern_Munich Wolfsburg 0 2 1 0 0
Bayern_Munich Bristol_City 0 0 1 0 0
Bayern_Munich Stuttgart 0 0 0 1 0
Bayern_Munich Vitória_Setúbal_FC 0 0 1 0 0
Bayern_Munich Inter_Milan 1 0 1 0 0
Bayern_Munich Barcelona 0 0 0 1 1
Bayern_Munich AC_Fiorentina 0 1 0 1 0
Bayern_Munich Crystal_Palace 0 0 0 0 1
Bayern_Munich CD_Málaga 1 0 0 0 0
Bayern_Munich FC_Köln 1 0 0 0 0
Bayern_Munich Sevilla_FC 0 0 0 0 1
Bayern_Munich Borussia_Dortmund 1 0 2 1 1
Bayern_Munich SC_Lyon 0 0 0 0 1
Bayern_Munich TSG_Hoffenheim 1 0 0 0 0
Bayern_Munich Napoli 1 0 1 0 0
Bayern_Munich Real_Madrid 0 1 1 0 1
Bayern_Munich SS_Lazio 0 1 0 0 0
Bayern_Munich PSG 0 0 0 1 0
Bayern_Munich LOSC_Lille 0 0 0 1 0
Bayern_Munich Hertha_BSC 0 0 2 0 0
Bayern_Munich Nottingham_Forest 0 0 0 0 1
Bayern_Munich Juventus 0 0 0 2 0
Bayern_Munich Leeds 0 0 0 0 1
Bayern_Munich Bologna 0 0 0 0 1
Bayern_Munich Hamburger_SV 1 0 0 0 0
Bayern_Munich Atlético_Madrid 0 0 1 0 0
Bayern_Munich Milan 1 0 0 0 0
Bayern_Munich Hannover_96 1 0 0 0 0
Bayern_Munich Southampton 0 0 1 0 0
Bayern_Munich Liverpool 0 0 0 0 1
Bayern_Munich FC_Schalke_04 1 0 0 1 0
Beira-Mar Cagliari_Calcio 0 1 0 0 0
Beira-Mar SC_Braga 0 3 0 0 0
Beira-Mar SC_Olhanense 0 1 0 0 0
Belenenses Sporting 0 0 0 1 0
Belenenses SC_Braga 0 0 0 1 1
Belenenses Famalicão 0 0 0 0 1
Belenenses LOSC_Lille 0 0 0 1 0
Belenenses Gil_Vicente_FC 0 0 0 0 1
Belenenses FC_Sochi 0 0 0 0 1
Benfica CD_Málaga 0 1 0 0 0
Benfica TSG_Hoffenheim 0 0 0 0 1
Benfica CD_Santa_Clara 0 0 0 2 0
Benfica Estoril_Praia 0 0 0 1 0
Benfica Spartak_Moscow 0 0 0 0 1
Benfica Nottingham_Forest 0 0 0 2 0
Benfica Portimonense 0 0 0 0 1
Benfica Dep._La_Coruña 0 0 1 0 0
Benfica Arsenal 0 0 0 0 1
Benfica Wolves_FC 0 0 1 1 0
Benfica Marítimo 3 0 0 0 0
Benfica Fulham 1 0 0 0 1
Benfica FC_Köln 1 0 0 0 0
Benfica Famalicão 0 0 0 0 2
Benfica Real_Zaragoza 0 1 0 0 0
Benfica Lokomotiv_Moscow 0 0 0 0 1
Benfica Arouca 0 2 0 0 0
Benfica Atlético_Madrid 0 1 2 1 0
Benfica Bayern_Munich 1 0 1 0 0
Benfica CA_Osasuna 1 0 0 0 0
Benfica SD_Eibar 0 0 1 0 0
Benfica Vitória_Setúbal_FC 0 0 2 0 0
Benfica Wolfsburg 0 0 0 0 1
Benfica Barcelona 0 0 0 1 0
Benfica Kuban_Krasnodar 0 1 0 0 0
Benfica E._Frankfurt 0 0 0 1 0
Benfica Hellas_Verona 0 0 0 1 0
Benfica Real_Betis 1 0 0 0 0
Benfica Manchester_City 0 1 0 2 1
Benfica Marseille 0 0 0 1 0
Benfica FC_Évian_Thonon_Gaillard 0 1 0 0 0
Benfica Rio_Ave_FC 0 1 0 2 0
Benfica Parma 0 1 0 0 0
Benfica AS_Roma 0 0 0 0 1
Benfica Celta_de_Vigo 0 1 0 0 2
Benfica Valencia 0 0 4 0 0
Benfica Granada_CF 0 2 1 0 0
Benfica Liverpool 0 0 1 0 1
Benfica Chelsea 2 1 0 0 1
Benfica Beira-Mar 0 2 0 0 0
Benfica Norwich 0 0 1 0 0
Benfica Espanyol 0 1 0 1 0
Benfica SC_Olhanense 0 1 0 0 0
Benfica Stuttgart 0 0 0 0 1
Benfica SC_Braga 1 2 2 0 0
Benfica St._Petersburg 0 1 1 0 0
Benfica Vitória_Guimarães_SC 1 0 0 1 2
Benfica Real_Madrid 1 1 0 0 0
Benfica SC_Freiburg 0 0 1 0 0
Benfica EA_Guingamp 0 0 0 1 0
Benfica Gil_Vicente_FC 0 2 0 0 0
Benfica Swansea_City 0 1 0 0 0
Benfica AS_Monaco 0 0 2 0 0
Benfica CD_Nacional 0 1 0 0 0
Benfica CD_Tondela 0 0 0 1 0
Benfica SC_Lyon 0 0 0 1 0
Benfica Boavista 0 0 0 0 1
Benfica UC_Sampdoria 0 0 1 0 0
Benfica PSG 0 0 1 0 0
Benfica Atalanta 0 0 0 1 0
Benfica Moreirense_FC 0 0 0 2 0
Benfica FC_Porto 0 0 1 0 0
Birmingham Hannover_96 1 0 0 0 0
Birmingham Cardiff 0 1 1 1 0
Birmingham Clermont_Foot 0 0 0 0 1
Birmingham Stoke_City 0 2 0 0 0
Birmingham Suderland 0 2 0 0 0
Birmingham Wolves_FC 0 1 0 0 0
Birmingham FC_Köln 0 0 0 0 1
Birmingham Barnsley_FC 1 0 0 0 0
Birmingham Wigan 3 1 0 0 0
Birmingham Terek_Grozny 0 1 0 0 0
Birmingham Ipswich_Town 0 1 0 1 0
Birmingham Rotherham 0 0 0 0 1
Birmingham West_Ham 0 0 1 0 0
Birmingham Leicester 0 0 1 0 0
Birmingham Fulham 1 0 0 0 0
Birmingham Nottingham_Forest 0 0 1 0 0
Birmingham Bolton 1 0 0 1 0
Birmingham Burnley 0 0 0 1 0
Birmingham Southampton 0 0 0 1 0
Birmingham Norwich 0 1 0 0 0
Birmingham West_Brom 0 2 0 0 0
Birmingham Real_Valladolid_CF 0 0 0 0 1
Birmingham Sheff_Utd 0 0 0 1 0
Birmingham Hull_City 0 1 0 0 1
Birmingham Watford_FC 1 0 0 0 0
Birmingham Crystal_Palace 0 1 0 0 0
Birmingham Plymouth 1 0 0 0 0
Birmingham Getafe 0 1 0 0 0
Birmingham Blackpool 0 2 0 0 0
Birmingham Borussia_Dortmund 0 0 0 0 1
Birmingham Millwall 0 0 0 0 2
Birmingham Coventry 2 0 0 0 0
Birmingham Reading_FC 0 0 0 1 1
Birmingham Aston_Villa 0 0 0 1 0
Birmingham Middlesbrough_FC 0 1 0 1 0
Birmingham Blackburn 0 1 0 0 0
Blackburn Leicester 1 0 0 0 0
Blackburn Aston_Villa 2 0 1 0 0
Blackburn Manchester_City 2 1 0 0 0
Blackburn West_Brom 1 1 0 0 0
Blackburn Luton_Town 0 0 0 0 1
Blackburn Newcastle 0 0 1 0 0
Blackburn Brighton 0 0 1 0 0
Blackburn Vitória_Setúbal_FC 0 1 0 0 0
Blackburn Norwich 0 2 1 0 0
Blackburn West_Ham 2 0 0 0 0
Blackburn Reading_FC 0 1 0 0 0
Blackburn Granada_CF 0 0 1 0 0
Blackburn FC_Eindhoven 1 0 0 0 0
Blackburn Crystal_Palace 1 1 0 0 0
Blackburn Brentford 0 0 2 1 0
Blackburn AFC_Bournemouth 0 0 1 0 1
Blackburn Middlesbrough_FC 0 0 1 0 1
Blackburn Preston 2 0 1 0 0
Blackburn Tottenham 1 1 0 0 0
Blackburn QPR 1 1 0 0 0
Blackburn Portsmouth 1 1 0 0 0
Blackburn Derby 0 1 1 0 0
Blackburn Fulham 0 0 1 0 0
Blackburn Wolves_FC 0 0 1 0 0
Blackburn Stoke_City 0 1 0 0 0
Blackburn Southampton 0 0 0 0 1
Blackpool Millwall 0 0 2 0 0
Blackpool Hull_City 0 0 1 0 0
Blackpool Leeds 0 1 0 0 0
Blackpool Bolton 0 1 0 0 0
Blackpool Watford_FC 0 0 1 0 0
Blackpool Cardiff 1 0 0 0 0
Blackpool Barnsley_FC 0 1 0 0 0
Blackpool Nottingham_Forest 0 1 0 0 1
Blackpool Burnley 0 0 1 0 0
Blackpool Suderland 0 1 0 0 0
Blackpool Liverpool 0 1 0 0 0
Blackpool Torpedo-Metallurg_Moscow 0 0 1 0 0
Blackpool Norwich 1 0 0 0 0
Blackpool Crystal_Palace 0 2 1 0 0
Blackpool Derby 1 0 0 0 0
Blackpool Wigan 0 1 0 0 0
Blackpool Birmingham 0 1 0 0 0
Blackpool Huddersfield_Town 0 1 1 0 1
Blackpool Middlesbrough_FC 0 1 0 0 0
Blackpool Rotherham 0 0 1 0 0
Blackpool QPR 1 2 0 0 0
Boavista Portimonense 0 0 0 1 1
Boavista Suderland 0 0 1 0 0
Boavista CD_Feirense 0 0 0 2 0
Boavista FC_Tosno 0 0 0 1 0
Boavista FC_Porto 0 0 1 0 1
Boavista Vitória_Guimarães_SC 0 0 0 1 0
Boavista Rio_Ave_FC 0 0 1 0 0
Boavista Association_Troyes_Aube_Champagne 0 0 0 0 2
Boavista Akhmat_Grozny 0 0 0 1 0
Boavista Benfica 0 0 0 0 2
Boavista Rennes 0 0 1 0 0
Bologna Inter_Milan 0 3 0 0 0
Bologna Brentford 0 0 0 0 1
Bologna RW_Darmstadt 0 0 1 0 0
Bologna Torino_FC 0 1 1 0 0
Bologna Chievo_Verona 0 1 0 0 0
Bologna Rennes 0 0 0 0 1
Bologna UC_Sampdoria 0 0 0 1 0
Bologna Wolfsburg 0 0 0 0 1
Bologna Bristol_City 0 0 0 1 0
Bologna Parma 2 2 0 0 0
Bologna US_Sassuolo 0 0 0 1 0
Bologna US_Palermo 0 1 0 0 0
Bologna Espanyol 1 0 0 0 0
Bologna AS_Roma 0 0 0 1 0
Bologna AC_Cesena 1 0 0 0 0
Bologna Southampton 0 1 0 0 0
Bologna AC_Fiorentina 0 0 0 1 0
Bologna Arsenal 0 0 0 0 1
Bologna AC_Amiens 0 0 0 1 0
Bologna AC_Siena 1 0 0 0 0
Bologna Juventus 0 1 0 0 0
Bologna Udinese_Calcio 0 0 0 1 0
Bologna Genoa 1 2 0 0 2
Bologna Hellas_Verona 0 0 1 1 0
Bologna Napoli 0 1 1 1 0
Bologna Watford_FC 0 0 0 1 0
Bolton Newcastle 1 0 0 0 0
Bolton Rio_Ave_FC 0 1 0 0 0
Bolton Burnley 0 0 1 0 0
Bolton Wigan 0 1 0 0 0
Bolton Crystal_Palace 0 0 1 0 0
Bolton QPR 1 0 0 0 0
Bolton Fulham 1 0 2 0 0
Bolton Swansea_City 0 1 0 0 0
Bolton West_Brom 1 0 0 0 0
Bolton Preston 0 0 1 0 0
Bolton Cardiff 0 0 0 1 0
Bolton Bristol_City 1 0 0 0 0
Bolton FC_Toulouse 1 0 0 0 0
Bolton Blackpool 1 0 0 0 0
Bolton Suderland 1 0 0 0 0
Bolton Nottingham_Forest 0 0 1 0 0
Bolton Hull_City 1 0 0 0 0
Bolton Espanyol 0 1 0 0 0
Bolton Sheff_Utd 1 0 0 0 0
Bolton Leeds 1 0 0 0 0
Bolton West_Ham 0 3 0 0 0
Bolton Liverpool 0 0 1 0 0
Bolton Ipswich_Town 1 0 1 0 0
Bolton Middlesbrough_FC 0 0 1 0 0
Bolton AC_Fiorentina 0 1 0 0 0
Bolton Chelsea 0 1 0 0 0
Borussia_Dortmund SC_Freiburg 0 0 0 1 0
Borussia_Dortmund Arsenal 0 0 0 2 0
Borussia_Dortmund VfL_Bochum 1 0 0 0 0
Borussia_Dortmund Werder_Bremen 0 0 0 1 1
Borussia_Dortmund Sevilla_FC 0 0 1 0 1
Borussia_Dortmund Borussia_Mönchengladbach 0 0 1 1 0
Borussia_Dortmund Huddersfield_Town 0 0 0 1 0
Borussia_Dortmund TSG_Hoffenheim 0 0 0 1 0
Borussia_Dortmund Bayer_Leverkusen 0 0 1 1 0
Borussia_Dortmund Greuther_Fürth 0 0 0 0 1
Borussia_Dortmund Hamburger_SV 1 1 0 0 0
Borussia_Dortmund Atlético_Madrid 0 0 0 0 1
Borussia_Dortmund Villarreal_CF 0 0 0 1 0
Borussia_Dortmund FC_Eindhoven 0 0 0 0 1
Borussia_Dortmund AS_Saint-Étienne 0 0 0 1 0
Borussia_Dortmund Real_Betis 0 0 0 1 0
Borussia_Dortmund Hertha_BSC 0 0 1 0 0
Borussia_Dortmund FC_Utrecht 0 0 0 0 1
Borussia_Dortmund SS_Lazio 0 0 1 0 0
Borussia_Dortmund US_Sassuolo 0 0 0 0 1
Borussia_Dortmund Marseille 0 0 0 0 1
Borussia_Dortmund Barcelona 0 0 0 1 0
Borussia_Dortmund Manchester_City 0 1 2 0 3
Borussia_Dortmund Benfica 0 0 0 1 0
Borussia_Dortmund FC_Köln 0 0 1 0 1
Borussia_Dortmund FC_Schalke_04 0 1 0 0 0
Borussia_Dortmund Hércules_CF 1 0 0 0 0
Borussia_Dortmund Celta_de_Vigo 0 0 0 1 0
Borussia_Dortmund Bayern_Munich 0 1 2 0 0
Borussia_Dortmund West_Ham 0 0 0 1 0
Borussia_Dortmund E._Frankfurt 0 1 0 1 0
Borussia_Dortmund Wolfsburg 0 1 1 0 0
Borussia_Dortmund Newcastle 0 0 0 1 0
Borussia_Dortmund Real_Madrid 0 1 0 1 0
Borussia_Dortmund Liverpool 1 0 0 0 0
Borussia_Dortmund Everton 1 0 0 0 0
Borussia_Dortmund FSV_Mainz 0 2 0 0 0
Borussia_Dortmund Stuttgart 1 1 1 1 0
Borussia_Dortmund Hannover_96 0 1 0 0 0
Borussia_Dortmund PSG 0 0 0 1 0
Borussia_Dortmund FC_Augsburg 0 0 1 0 0
Borussia_Dortmund Dynamo_Moscow 0 0 0 1 0
Borussia_Dortmund FC_Nuremberg 0 2 0 0 0
Borussia_Dortmund Chelsea 0 0 0 1 0
Borussia_Mönchengladbach VVV-Venlo 1 2 0 0 0
Borussia_Mönchengladbach FC_Augsburg 0 0 0 0 1
Borussia_Mönchengladbach Roda_JC 1 0 1 0 0
Borussia_Mönchengladbach F._Düsseldorf 0 1 0 0 0
Borussia_Mönchengladbach Southampton 0 0 0 1 0
Borussia_Mönchengladbach SC_Freiburg 0 1 0 0 1
Borussia_Mönchengladbach Wolfsburg 0 0 1 0 0
Borussia_Mönchengladbach Chievo_Verona 0 1 0 0 0
Borussia_Mönchengladbach Norwich 0 0 0 1 0
Borussia_Mönchengladbach Hannover_96 0 0 0 1 0
Borussia_Mönchengladbach Arsenal 0 0 1 0 0
Borussia_Mönchengladbach Wigan 1 0 0 0 0
Borussia_Mönchengladbach Ajax 0 0 1 0 0
Borussia_Mönchengladbach Barcelona 0 0 1 0 0
Borussia_Mönchengladbach AS_Monaco 0 0 0 0 1
Borussia_Mönchengladbach E._Frankfurt 0 1 1 0 0
Borussia_Mönchengladbach West_Ham 0 0 1 0 0
Borussia_Mönchengladbach Werder_Bremen 1 0 0 0 0
Borussia_Mönchengladbach FC_Eindhoven 0 0 1 0 0
Borussia_Mönchengladbach Bayern_Munich 1 1 0 1 1
Borussia_Mönchengladbach Heracles_Almelo 0 0 0 1 0
Borussia_Mönchengladbach Hamburger_SV 0 0 0 1 0
Borussia_Mönchengladbach Borussia_Dortmund 0 1 0 2 0
Borussia_Mönchengladbach Getafe 1 0 0 0 0
Borussia_Mönchengladbach Juventus 0 0 0 0 1
Borussia_Mönchengladbach FC_Schalke_04 0 1 0 0 0
Borussia_Mönchengladbach TSG_Hoffenheim 0 1 0 2 0
Brentford Brighton 0 0 0 1 0
Brentford Burnley 0 0 2 0 0
Brentford West_Ham 0 0 0 0 1
Brentford West_Brom 0 0 0 1 0
Brentford Hull_City 0 0 1 0 0
Brentford Middlesbrough_FC 0 0 0 0 2
Brentford AFC_Bournemouth 0 0 0 1 1
Brentford Stoke_City 0 0 0 1 0
Brentford Birmingham 0 0 1 3 0
Brentford AJ_Auxerre 0 0 0 0 1
Brentford Derby 0 0 0 1 0
